,disciplina,numero_questao,assunto,enunciado,alternativas,gabarito
43,adm_geral,Questão 44:, Motivação,"João da Silva trabalha na empresa ABC, veste terno azul escuro todos os dias, bem como chega pontualmente ao trabalho às 9 horas da manhã. Nessa empresa, todos os funcionários homens vestem terno azul escuro e chegam ao trabalho no mesmo horário, todos os dias, e, dessa forma, são avaliados como normais. João da Silva possui um sentimento de satisfação por ser aceito pelo grupo e esse seu comportamento é conhecido na teoria humanística como
 a)  teoria da equidade.
 b)  extinção.
 c)  programação de estímulos.
 d)  condicionamento operante.
 e)  punição."," a)  teoria da equidade.
 b)  extinção.
 c)  programação de estímulos.
 d)  condicionamento operante.
 e)  punição.",D
44,adm_geral,Questão 45:, Motivação,"Com base em uma ampla pesquisa de campo, Frederick Herzberg desenvolveu a teoria dos dois fatores. Leia as afirmativas a seguir:

I. Os fatores de higiene estão relacionados as condições intrínsecas e extrínsecas sob as quais o trabalho é realizado.

II. A distinção entre os fatores de motivação e os de higiene, ajudam a gerencia a provocar nos indivíduos um desempenho elevado. Para maximizar a produtividade das pessoas, é absolutamente necessário satisfazer as suas necessidades de manutenção e prover a motivação.

III. Fatores de higiene: as pessoas falavam de elementos intrínsecos ao trabalho.

IV. Fatores de motivação: as pessoas falavam de fatores extrínsecos ao trabalho.

Assinale a alternativa correta.
 a)  I e II, apenas.
 b)  II e IV, apenas.
 c)  I, apenas.
 d)  II, apenas.
 e)  III, apenas."," a)  I e II, apenas.
 b)  II e IV, apenas.
 c)  I, apenas.
 d)  II, apenas.
 e)  III, apenas.",D
45,adm_geral,Questão 46:, Motivação,"No âmbito das teorias sobre motivação no trabalho, a proposição de que a definição de metas claras e específicas para os trabalhadores contribui para a motivação e o bom desempenho dos indivíduos é a ideia central da teoria"," a)  dos dois fatores.
 b)  da hierarquia das necessidades.
 c)  da equidade.
 d)  da expectativa.
 e)  da fixação de objetivos.",E
46,adm_geral,Questão 47:, Motivação,"Sobre a teoria da avaliação cognitiva e a teoria do reforço, utilizadas para explicar a motivação, quando comparadas, pode-se afirmar que a
 a)  primeira considera o desejo de relacionamentos interpessoais para promover o aumento da motivação do indivíduo enquanto a segunda inclui os eventos cognitivos internos para determinar o comportamento como causa do ambiente.
 b)  primeira considera as recompensas intrínsecas para indicar uma diminuição do nível geral de motivação do indivíduo enquanto a segunda exclui os eventos cognitivos internos para determinar o comportamento como causa do ambiente.
 c)  primeira considera a busca pela excelência e a luta pelo sucesso para promover o aumento da motivação do indivíduo enquanto a segunda inclui os eventos cognitivos internos para determinar o comportamento como causa do ambiente.
 d)  primeira inclui os eventos cognitivos internos para determinar o comportamento como causa do ambiente enquanto a segunda considera a necessidade de poder para promover o aumento da motivação do indivíduo.
 e)  primeira sustenta que objetivos específicos e difíceis conduzem a melhores desempenho enquanto a segunda considera a necessidade de poder para promover o aumento da motivação do indivíduo."," a)  primeira considera o desejo de relacionamentos interpessoais para promover o aumento da motivação do indivíduo enquanto a segunda inclui os eventos cognitivos internos para determinar o comportamento como causa do ambiente.
 b)  primeira considera as recompensas intrínsecas para indicar uma diminuição do nível geral de motivação do indivíduo enquanto a segunda exclui os eventos cognitivos internos para determinar o comportamento como causa do ambiente.
 c)  primeira considera a busca pela excelência e a luta pelo sucesso para promover o aumento da motivação do indivíduo enquanto a segunda inclui os eventos cognitivos internos para determinar o comportamento como causa do ambiente.
 d)  primeira inclui os eventos cognitivos internos para determinar o comportamento como causa do ambiente enquanto a segunda considera a necessidade de poder para promover o aumento da motivação do indivíduo.
 e)  primeira sustenta que objetivos específicos e difíceis conduzem a melhores desempenho enquanto a segunda considera a necessidade de poder para promover o aumento da motivação do indivíduo.",B
47,adm_geral,Questão 48:, Motivação,"O executivo de uma empresa contratava, uma vez ao ano, uma palestra sobre motivação e liderança. Em geral,as pessoas saiam satisfeitas da palestra e, nas semanas seguintes, havia mais empolgação entre os funcionários. Contudo, em pouco tempo, tudo voltava “ao normal”, ou seja, o investimento nesse tipo de palestra parecia algo equivocado. Considerando seu conhecimento sobre motivação e liderança, assinale a alternativa que explica esse insucesso.
 a)  Sabe-se que ambas são intrínsecas às pessoas, e as palestras são um estímulo externo.
 b)  Ambas dependem do nível de reconhecimento da empresa, inclusive monetário.
 c)  As pessoas buscam reconhecimento, e as palestras são realizadas por profissionais externos, em detrimento dos funcionários.
 d)  Nos dois casos, são necessários investimentos contínuos e não pontuais como uma palestra.
 e)  Os palestrantes não tinham competência suficiente diante dos desafios da empresa."," a)  Sabe-se que ambas são intrínsecas às pessoas, e as palestras são um estímulo externo.
 b)  Ambas dependem do nível de reconhecimento da empresa, inclusive monetário.
 c)  As pessoas buscam reconhecimento, e as palestras são realizadas por profissionais externos, em detrimento dos funcionários.
 d)  Nos dois casos, são necessários investimentos contínuos e não pontuais como uma palestra.
 e)  Os palestrantes não tinham competência suficiente diante dos desafios da empresa.",A
48,adm_geral,Questão 49:, Motivação,"O nível mais alto da motivação, de acordo com alguns teóricos, obtém-se quando outros níveis de satisfação da cadeia motivacional são atingidos; tem o nome popular de automotivação. Seu outro nome é motivação
 a)  emocional.
 b)  intrínseca.
 c)  social.
 d)  extrínseca.
 e)  afetiva."," a)  emocional.
 b)  intrínseca.
 c)  social.
 d)  extrínseca.
 e)  afetiva.",B
49,adm_geral,Questão 50:, Motivação,"O dono de uma pequena empresa gostaria de contratar uma pessoa com o seguinte perfil: “pró- ativo, independente e que atue de forma a se antecipar aos problemas”.

Com base nessas informações e utilizando-se dos seus conhecimentos sobre os modelos teóricos desenvolvidos no âmbito da Escola de Relações Humanas, você recomenda corretamente a utilização do(a)
 a)  Pirâmide de Necessidades.
 b)  Homem certo para tarefa certa.
 c)  Teoria das Expectativas.
 d)  Modelo de Competências.
 e)  Teoria X e Y."," a)  Pirâmide de Necessidades.
 b)  Homem certo para tarefa certa.
 c)  Teoria das Expectativas.
 d)  Modelo de Competências.
 e)  Teoria X e Y.",E
50,adm_geral,Questão 51:, Cultura Organizacional,"Na manutenção da cultura organizacional, o processo que adapta os funcionários à cultura organizacional é denominado"," a)  Estágio de pré-chegada.
 b)  Estágio de encontro.
 c)  Estágio de metamorfose.
 d)  Socialização.
 e)  Institucionalização.",D
51,adm_geral,Questão 52:, Cultura Organizacional,"A análise da cultura organizacional é uma tarefa complexa, porque nem todos os seus componentes são observáveis. É possível identificar, em qualquer grupo social, que os componentes que se situam"," a)  nos níveis mais externos, sendo passíveis de observação direta, são as concepções e os mitos.
 b)  nos níveis intermediários, que permitem alguma visibilidade, são os artefatos e as vestimentas.
 c)  nos níveis com leve profundidade, que na maior parte das vezes não podem ser percebidos, são a arquitetura e os veículos utilizados.
 d)  nos níveis superficiais, que frequentemente se evidenciam, são as estratégias e as pressuposições básicas.
 e)  nos níveis mais profundos, que não se revelam diretamente à observação, são os valores e as crenças.",E
52,adm_geral,Questão 53:, Cultura Organizacional,"“Um padrão de pressupostos básicos considerados válidos, que são ensinados para os novos membros como a maneira de perceber, pensar e sentir na organização”, faz parte de conceito desenvolvido por Edgar Schein e representa
 a)  o clima organizacional.
 b)  as regras e os procedimentos organizacionais.
 c)  as estruturas de processos organizacionais.
 d)  o manual de usos e costumes.
 e)  a cultura organizacional."," a)  o clima organizacional.
 b)  as regras e os procedimentos organizacionais.
 c)  as estruturas de processos organizacionais.
 d)  o manual de usos e costumes.
 e)  a cultura organizacional.",E
53,adm_geral,Questão 54:, Cultura Organizacional,"As ações voltadas para a definição ou para o fortalecimento da cultura organizacional têm por objetivo
 a)  aumentar a qualidade de processos.
 b)  efetivar ações estratégicas.
 c)  disseminar responsabilidades.
 d)  promover recursos disponíveis.
 e)  estabelecer orientações gerais."," a)  aumentar a qualidade de processos.
 b)  efetivar ações estratégicas.
 c)  disseminar responsabilidades.
 d)  promover recursos disponíveis.
 e)  estabelecer orientações gerais.",E
54,adm_geral,Questão 55:, Cultura Organizacional,"Um empresário implementou um programa de trainee (contratação de jovens recém-formados) em busca de melhorias e inovações. Em geral, os trainees apresentavam ótimas ideias, algumas delas, inclusive, com excelente nível de criatividade e inovação. Contudo, a quase totalidade do que os trainees desenvolviam não levava em consideração o histórico da organização, os episódios positivos e negativos da empresa, os valores construídos pelos fundadores e os porquês das práticas vigentes na organização. Ou seja, o erro cometido pelos trainees ocorria porque não levavam em consideração
 a)  histórico e meritocracia.
 b)  missão, visão e estratégias organizacionais.
 c)  cultura organizacional.
 d)  posicionamento estratégico.
 e)  estrutura organizacional."," a)  histórico e meritocracia.
 b)  missão, visão e estratégias organizacionais.
 c)  cultura organizacional.
 d)  posicionamento estratégico.
 e)  estrutura organizacional.",C
